	X071017.C1D2	X071017.C2D1	X071017.C2D3	X071817.C1D2	X071817.C2D1	X072617.C1D1	X072617.C1D2	X072617.C1D3	X072617.C2D1	X072617.C2D2	X080317.C1D1	X080317.C1D2	X080317.C1D3	X080317.C2D1	X081817.C1D1	X081817.C1D2	X081817.C1D3	X081817.C2D1	X082417.C1D1	X082417.C1D2	X082417.C1D3	X082417.C2D1	X083017.C1D1	X083017.C1D2	X083017.C1D3	X083017.C2D1
Eukaryota; Hacrobia; Picozoa; Picozoa_X; Picozoa_XX; Picozoa_XXX; Picozoa_XXXX; Picozoa_XXXX_sp.	1661	2010	670	13088	1219	2459	5811	917	10907	5740	2430	1310	1832	5097	311	172	102	176	6873	375	1691	498	3907	1470	3586	10485
Eukaryota; Hacrobia; Telonemia; Telonemia_X; Telonemia_XX; Telonemia-Group-1; Telonemia-Group-1_X; Telonemia-Group-1_X_sp.	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	1	0	3	0	3	5	2	0	0	0
Eukaryota; Hacrobia; Telonemia; Telonemia_X; Telonemia_XX; Telonemia-Group-2; Telonemia-Group-2_X; Telonemia-Group-2_X_sp.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0
Eukaryota; Opisthokonta; Choanoflagellida; Choanoflagellatea; Acanthoecida; Acanthoecidae_Group_G; Acanthoecidae_Group_G_X; Acanthoecidae_Group_G_X_sp.	15	0	0	5	2	4	12	2	8	9	0	1	8	0	1	1	258	57	652	68	769	311	114	263	9	1
Eukaryota; Opisthokonta; Choanoflagellida; Choanoflagellatea; Acanthoecida; Acanthoecidae_Group_G; Calliacantha; Calliacantha_sp.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0
Eukaryota; Opisthokonta; Choanoflagellida; Choanoflagellatea; Acanthoecida; Stephanoecidae_Group_D; Stephanoecidae_Group_D_X; Stephanoecidae_Group_D_X_sp.	5	0	0	17	2	0	1	1	0	0	0	0	0	0	2	0	1	4	2	1	2	0	54	10	2	1
Eukaryota; Opisthokonta; Choanoflagellida; Choanoflagellatea; Acanthoecida; Stephanoecidae_Group_E; Stephanoecidae_Group_E_X; Stephanoecidae_Group_E_X_sp.	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0
Eukaryota; Opisthokonta; Choanoflagellida; Choanoflagellatea; Acanthoecida; Stephanoecidae_Group_H; Stephanoecidae_Group_H_X; Stephanoecidae_Group_H_X_sp.	0	0	0	11	1	0	0	0	1	0	0	0	1	0	0	0	2	5	43	4	23	10	22	4	1	0
Eukaryota; Opisthokonta; Choanoflagellida; Choanoflagellatea; Acanthoecida; Stephanoecidae_Group_I; Stephanoecidae_Group_I_X; Stephanoecidae_Group_I_X_sp.	0	0	1	0	0	1	0	2	0	1	0	1	2	0	0	0	5	15	64	3	41	33	12	15	2	0
Eukaryota; Opisthokonta; Choanoflagellida; Choanoflagellatea; Choanoflagellatea_X; Choanoflagellatea_X_Group_L; Choanoflagellatea_X_Group_L_X; Choanoflagellatea_X_Group_L_X_sp.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
Eukaryota; Opisthokonta; Choanoflagellida; Choanoflagellatea; Craspedida; Monosigidae_Group_A; Monosiga; Monosiga_brevicollis	1	0	0	0	0	0	0	9	0	0	0	0	3	0	0	0	16	0	1	0	243	2	1	1	1	0
Eukaryota; Opisthokonta; Choanoflagellida; Choanoflagellatea; Craspedida; Monosigidae_Group_A; Monosigidae_Group_A_X; Monosigidae_Group_A_X_sp.	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	17	12	3	1	64	3	0	0	2	0
Eukaryota; Opisthokonta; Choanoflagellida; Choanoflagellatea; Craspedida; Monosigidae_Group_B; Monosigidae_Group_B_X; Monosigidae_Group_B_X_sp.	12	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Eukaryota; Opisthokonta; Choanoflagellida; Choanoflagellatea; Craspedida; Monosigidae_Group_M; Monosigidae_Group_M_X; Monosigidae_Group_M_X_sp.	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0
Eukaryota; Opisthokonta; Choanoflagellida; Choanoflagellatea; Craspedida; Monosigidae_Group_M; Salpingoeca_M; Salpingoeca_urceolata	0	0	0	0	0	3	3	2	9	5	0	0	0	0	2	0	1	52	2	2	20	1	42	15	0	1
Eukaryota; Opisthokonta; Choanoflagellida; Choanoflagellatea; Craspedida; Monosigidae_Group_O; Monosigidae_Group_O_X; Monosigidae_Group_O_X_sp.	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	5	0	0	1	0
Eukaryota; Opisthokonta; Choanoflagellida; Choanoflagellatea; Craspedida; Salpingoecidae_Group_C1; Salpingoeca_C1; Salpingoeca_ventriosa	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota; Opisthokonta; Choanoflagellida; Choanoflagellatea; Craspedida; Salpingoecidae_Group_C1; Salpingoecidae_Group_C1_X; Salpingoecidae_Group_C1_X_sp.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0	0	0
Eukaryota; Opisthokonta; Choanoflagellida; Choanoflagellatea; Craspedida; Salpingoecidae_Group_C2; Salpingoecidae_Group_C2_X; Salpingoecidae_Group_C2_X_sp.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
Eukaryota; Opisthokonta; Choanoflagellida; Choanoflagellida_X; Choanoflagellida_XX; Choanoflagellida_XXX; Choanoflagellida_XXXX; Choanoflagellida_XXXX_sp.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
Eukaryota; Opisthokonta; Fungi; Ascomycota; Pezizomycotina; Dothideomycetes; Chaenotheca; Chaenotheca_phaeocephala	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Eukaryota; Opisthokonta; Fungi; Ascomycota; Pezizomycotina; Dothideomycetes; Spencermartinsia; Rhizophlyctis_harderi	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota; Opisthokonta; Fungi; Ascomycota; Saccharomycotina; Saccharomycetales; Geotrichum; Geotrichum_clavatum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Eukaryota; Opisthokonta; Fungi; Ascomycota; Saccharomycotina; Saccharomycetales; Issatchenkia; Issatchenkia_terricola	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
Eukaryota; Opisthokonta; Fungi; Ascomycota; Saccharomycotina; Saccharomycetales; Kregervanrija; Kregervanrija_pseudodelftensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0
Eukaryota; Opisthokonta; Fungi; Ascomycota; Saccharomycotina; Saccharomycetales; Saccharomycetaceae; Saccharomycetaceae_sp.	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	4	0	0	0	0	0	3	0	0
Eukaryota; Opisthokonta; Fungi; Basidiomycota; Agaricomycotina; Agaricomycetes; Fomitopsis; Fomitopsis_pinicola	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota; Opisthokonta; Fungi; Basidiomycota; Agaricomycotina; Tremellomycetes; Cryptococcus; Cryptococcus_cellulolyticus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	1
Eukaryota; Opisthokonta; Fungi; Basidiomycota; Pucciniomycotina; Cystobasidiomycetes; Erythrobasidium; Erythrobasidium_hasegawianum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
Eukaryota; Opisthokonta; Fungi; Basidiomycota; Ustilaginomycotina; Exobasidiomycetes; Exobasidiomycetes_X; Exobasidiomycetes_X_sp.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	1	0	0	0	1	0
Eukaryota; Opisthokonta; Fungi; Basidiomycota; Ustilaginomycotina; Ustilaginomycetes; Ustilaginomycetes_X; Ustilaginomycetes_X_sp.	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota; Opisthokonta; Fungi; Blastocladiomycota; Blastocladiomycotina; Blastocladiomycetes; Blastocladiales; Blastocladiales_sp.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Eukaryota; Opisthokonta; Fungi; Chytridiomycota; Chytridiomycotina; Chytridiomycetes; Chytridiomycetes_X; Chytridiomycetes_X_sp.	0	0	0	3	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota; Opisthokonta; Fungi; Chytridiomycota; Chytridiomycotina; Chytridiomycetes; Phlyctochytrium; Phlyctochytrium_sp.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Eukaryota; Opisthokonta; Fungi; Chytridiomycota; Chytridiomycotina; Chytridiomycetes; Rhizoclosmatium; Rhizoclosmatium_globosum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0
Eukaryota; Opisthokonta; Fungi; Chytridiomycota; Chytridiomycotina; Chytridiomycetes; Rhizophydium; Rhizophydium_sp.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Eukaryota; Opisthokonta; Fungi; Chytridiomycota; Chytridiomycotina; Chytridiomycetes; Rhyzophidiales_X; Rhyzophidiales_X_sp.	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota; Opisthokonta; Fungi; Chytridiomycota; Chytridiomycotina; Chytridiomycetes; Spizellomyces; Spizellomyces_sp.	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota; Opisthokonta; Fungi; Chytridiomycota; Chytridiomycotina; Chytridiomycetes; Spizellomycetales-and-Rhizophlyctidales; Spizellomycetales-and-Rhizophlyctidales_sp.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
Eukaryota; Opisthokonta; Fungi; Chytridiomycota; Chytridiomycotina; Chytridiomycotina_X; Chytridiomycotina_XX; Chytridiomycotina_XX_sp.	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota; Opisthokonta; Fungi; Cryptomycota; Cryptomycotina; Cryptomycotina_X; Cryptomycotina_XX; Cryptomycotina_XX_sp.	0	6	0	0	0	0	2	0	0	0	0	0	0	0	20	0	0	1	3	1	12	1	4	1	0	18
Eukaryota; Opisthokonta; Fungi; Fungi_X; Fungi_XX; Fungi_XXX; Fungi_XXXX; Fungi_XXXX_sp.	1	0	4	5	382	0	19	254	0	20	1	12	1548	1	5	4	525	2	69	10	343	24	8	2	103	11
Eukaryota; Opisthokonta; Fungi; Glomeromycota; Glomeromycotina; Glomeromycetes; Glomus; Glomus_sp.	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota; Opisthokonta; Fungi; Microsporidiomycota; Microsporidiomycotina; Microsporidiomycotina_X; Pleistophora; Pleistophora_sp.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota; Opisthokonta; Fungi; Mucoromycota; Mucoromycotina; Mucoromycotina_X; Modicella; Modicella_reniformis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Eukaryota; Opisthokonta; Fungi; Mucoromycota; Mucoromycotina; Mucoromycotina_X; Mucoromycotina_XX; Mucoromycotina_XX_sp.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
Eukaryota; Opisthokonta; Fungi; Zoopagomycota; Zoopagomycotina; Zoopagomycotina_X; Acaulopage; Acaulopage_tetraceros	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Eukaryota; Opisthokonta; Mesomycetozoa; Ichthyosporea; Ichthyosphonida; Abeoformidae_Group_MAIP_1; Abeoformidae_Group_MAIP_1_X; Abeoformidae_Group_MAIP_1_X_sp.	0	0	0	0	0	0	7	0	0	0	0	0	1	0	3	0	1	9	0	2	13	0	5	0	0	5
Eukaryota; Opisthokonta; Mesomycetozoa; Ichthyosporea; Ichthyosphonida; Abeoformidae_Group_MAIP_2; Abeoformidae_Group_MAIP_2_X; Abeoformidae_Group_MAIP_2_X_sp.	26	9	11	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	13	0	0	0	0	0
Eukaryota; Opisthokonta; Mesomycetozoa; Ichthyosporea; Ichthyosphonida; Pseudoperkinsidae; Anurofeca; Anurofeca_sp.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0
Eukaryota; Opisthokonta; Mesomycetozoa; Ichthyosporea; Ichthyosphonida; Pseudoperkinsidae; Pseudoperkinsus; Pseudoperkinsus_tapetis	2	0	0	0	0	0	0	0	0	1	0	0	0	7	22	2	0	0	3	0	0	0	0	6	0	0
Eukaryota; Opisthokonta; Mesomycetozoa; Ichthyosporea; Rhynosporida; Rhynosporidae_Desmocystidianae; Amphibiocystidium; Amphibiocystidium_sp.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
Eukaryota; Opisthokonta; Mesomycetozoa; Ichthyosporea; Rhynosporida; Rhynosporidae_Desmocystidianae; Rhynosporidae_Desmocystidianae_X; Rhynosporidae_Desmocystidianae_X_sp.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Eukaryota; Opisthokonta; Mesomycetozoa; Ichthyosporea; Rhynosporida; Rhynosporidae; Rhynosporidae_X; Rhynosporidae_X_sp.	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	3	1	0	0	0	0
Eukaryota; Opisthokonta; Metazoa; Annelida; Annelida_X; Annelida_XX; Amphitritides; Amphitritides_gracilis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Eukaryota; Opisthokonta; Metazoa; Annelida; Annelida_X; Annelida_XX; Aurospio; Aurospio_foodbancsia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
Eukaryota; Opisthokonta; Metazoa; Annelida; Annelida_X; Annelida_XX; Ceratonereis; Ceratonereis_longiceratophora	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Eukaryota; Opisthokonta; Metazoa; Annelida; Annelida_X; Annelida_XX; Chaetoparia; Chaetoparia_nilssoni	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Eukaryota; Opisthokonta; Metazoa; Annelida; Annelida_X; Annelida_XX; Cirriformia; Cirriformia_tentaculata	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	18	1	0	0	0	0
Eukaryota; Opisthokonta; Metazoa; Annelida; Annelida_X; Annelida_XX; Dysponetus; Dysponetus_caecus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Eukaryota; Opisthokonta; Metazoa; Annelida; Annelida_X; Annelida_XX; Echiurus; Echiurus_echiurus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Eukaryota; Opisthokonta; Metazoa; Annelida; Annelida_X; Annelida_XX; Eteone; Eteone_longa	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota; Opisthokonta; Metazoa; Annelida; Annelida_X; Annelida_XX; Hesione; Hesione_sp.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Eukaryota; Opisthokonta; Metazoa; Annelida; Annelida_X; Annelida_XX; Heteromastus; Heteromastus_filiformis	0	0	0	0	0	1	1	1	178	1	0	0	0	0	2	162	1	5503	923	164	383	84	31	19	297	3
Eukaryota; Opisthokonta; Metazoa; Annelida; Annelida_X; Annelida_XX; Hydroides; Hydroides_sanctaecrucis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
Eukaryota; Opisthokonta; Metazoa; Annelida; Annelida_X; Annelida_XX; Kynotus; Kynotus_sp.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Eukaryota; Opisthokonta; Metazoa; Annelida; Annelida_X; Annelida_XX; Leitoscoloplos; Leitoscoloplos_robustus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
Eukaryota; Opisthokonta; Metazoa; Annelida; Annelida_X; Annelida_XX; Lopadorrhynchus; Lopadorrhynchus_sp.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	7	0	0
Eukaryota; Opisthokonta; Metazoa; Annelida; Annelida_X; Annelida_XX; Malagabdella; Malagabdella_vagans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Eukaryota; Opisthokonta; Metazoa; Annelida; Annelida_X; Annelida_XX; Marphysa; Marphysa_sanguinea	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota; Opisthokonta; Metazoa; Annelida; Annelida_X; Annelida_XX; Neanthes; Neanthes_succinea	0	3	3	5	4	0	0	1	19	8	22	13898	99	198	69	5	2	44	67	0	32	8	0	0	0	0
Eukaryota; Opisthokonta; Metazoa; Annelida; Annelida_X; Annelida_XX; Neogyptis; Neogyptis_hinehina	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Eukaryota; Opisthokonta; Metazoa; Annelida; Annelida_X; Annelida_XX; Notomastus; Notomastus_sp.	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota; Opisthokonta; Metazoa; Annelida; Annelida_X; Annelida_XX; Pectinaria; Pectinaria_dodeka	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota; Opisthokonta; Metazoa; Annelida; Annelida_X; Annelida_XX; Pectinaria; Pectinaria_gouldii	0	1	0	0	0	0	0	0	1	1	8	0	0	5	2	0	0	4	15	0	5	1	0	0	0	0
Eukaryota; Opisthokonta; Metazoa; Annelida; Annelida_X; Annelida_XX; Pectinaria; Pectinaria_koreni	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
Eukaryota; Opisthokonta; Metazoa; Annelida; Annelida_X; Annelida_XX; Pectinaria; Pectinaria_regalis	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota; Opisthokonta; Metazoa; Annelida; Annelida_X; Annelida_XX; Prionospio; Prionospio_dubia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Eukaryota; Opisthokonta; Metazoa; Annelida; Annelida_X; Annelida_XX; Prionospio; Prionospio_ehlersi	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	93	0	38	0	0
Eukaryota; Opisthokonta; Metazoa; Annelida; Annelida_X; Annelida_XX; Prionospio; Prionospio_sp.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	7	0	0
Eukaryota; Opisthokonta; Metazoa; Annelida; Annelida_X; Annelida_XX; Sirsoe; Sirsoe_methanicola	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	11	1	11	1	0	0	0	0
Eukaryota; Opisthokonta; Metazoa; Arthropoda; Chelicerata; Arachnida; Diarthrophallus; Diarthrophallus_quercus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	6	0	0	0
Eukaryota; Opisthokonta; Metazoa; Arthropoda; Chelicerata; Arachnida; Ischnothyreus; Ischnothyreus_sp.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Eukaryota; Opisthokonta; Metazoa; Arthropoda; Chelicerata; Arachnida; Lysiteles; Lysiteles_coronatus	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota; Opisthokonta; Metazoa; Arthropoda; Chelicerata; Arachnida; Ornithodoros; Ornithodoros_savignyi	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Eukaryota; Opisthokonta; Metazoa; Arthropoda; Crustacea; Malacostraca; Spelaeogriphus; Spelaeogriphus_lepidops	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota; Opisthokonta; Metazoa; Arthropoda; Crustacea; Maxillopoda; Acartia; Acartia_tonsa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Eukaryota; Opisthokonta; Metazoa; Arthropoda; Crustacea; Maxillopoda; Itunella; Itunella_muelleri	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota; Opisthokonta; Metazoa; Arthropoda; Crustacea; Maxillopoda; Maxillopoda_X; Maxillopoda_X_sp.	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
Eukaryota; Opisthokonta; Metazoa; Arthropoda; Crustacea; Maxillopoda; Oithona; Oithona_sp.	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota; Opisthokonta; Metazoa; Arthropoda; Crustacea; Maxillopoda; Paraergasilus; Paraergasilus_medius	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Eukaryota; Opisthokonta; Metazoa; Arthropoda; Crustacea; Maxillopoda; Pseudanthessius; Pseudanthessius_sp.	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	1	0	0	552	4	1	5	1	0	103
Eukaryota; Opisthokonta; Metazoa; Arthropoda; Hexapoda; Collembola; Xenylla; Xenylla_grisea	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
Eukaryota; Opisthokonta; Metazoa; Arthropoda; Hexapoda; Insecta; Bradysia; Bradysia_alpicola	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota; Opisthokonta; Metazoa; Arthropoda; Hexapoda; Insecta; Climacia; Climacia_areolaris	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
Eukaryota; Opisthokonta; Metazoa; Arthropoda; Hexapoda; Insecta; Hamayulus; Hamayulus_sp.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
Eukaryota; Opisthokonta; Metazoa; Arthropoda; Hexapoda; Insecta; Meranoplus; Meranoplus_radamae	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota; Opisthokonta; Metazoa; Arthropoda; Myriapoda; Chilopoda; Paralamyctes; Paralamyctes_halli	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota; Opisthokonta; Metazoa; Brachiopoda; Brachiopoda_X; Brachiopoda_XX; Argyrotheca; Argyrotheca_cordata	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	5	0	0
Eukaryota; Opisthokonta; Metazoa; Brachiopoda; Brachiopoda_X; Brachiopoda_XX; Lingula; Lingula_anatina	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota; Opisthokonta; Metazoa; Brachiopoda; Brachiopoda_X; Brachiopoda_XX; Thecidellina; Thecidellina_japonica	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0
Eukaryota; Opisthokonta; Metazoa; Bryozoa; Bryozoa_X; Bryozoa_XX; Plumatella; Plumatella_sp.	3	2	5	2	1	0	0	0	0	0	0	1	1	0	1	1	0	0	1	0	0	0	1	0	1	1
Eukaryota; Opisthokonta; Metazoa; Chaetognatha; Aphragmophora; Aphragmophora_X; Flaccisagitta; Flaccisagitta_enflata	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
Eukaryota; Opisthokonta; Metazoa; Cnidaria; Cnidaria_X; Anthozoa; Diadumene; Diadumene_leucolena	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
Eukaryota; Opisthokonta; Metazoa; Cnidaria; Cnidaria_X; Hydrozoa; Aegina; Aegina_citrea	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0
Eukaryota; Opisthokonta; Metazoa; Cnidaria; Cnidaria_X; Hydrozoa; Monobrachium; Monobrachium_parasiticum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0	0
Eukaryota; Opisthokonta; Metazoa; Cnidaria; Cnidaria_X; Hydrozoa; Rhopalonema; Rhopalonema_velatum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
Eukaryota; Opisthokonta; Metazoa; Cnidaria; Cnidaria_X; Scyphozoa; Haliclystus; Haliclystus_octoradiatus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	1	0	0
Eukaryota; Opisthokonta; Metazoa; Craniata; Craniata_X; Craniata_XX; Craniata_XXX; Craniata_XXX_sp.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
Eukaryota; Opisthokonta; Metazoa; Craniata; Craniata_X; Mammalia; Dipodomys; Dipodomys_ordii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
Eukaryota; Opisthokonta; Metazoa; Craniata; Craniata_X; Mammalia; Homo; Homo_sapiens	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	1	0	1	0	0
Eukaryota; Opisthokonta; Metazoa; Craniata; Craniata_X; Mammalia; Tupaia; Tupaia_belangeri	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	7	22	1	196	46	23	3	0	0
Eukaryota; Opisthokonta; Metazoa; Craniata; Craniata_X; Teleostei; Danio; Danio_rerio	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
