OTU_ID	Mar_19_rep1	Mar_19_rep2	Mar_29_rep1	Mar_29_rep2	Apr_08_rep1	Apr_08_rep2	Apr_11_rep1	Apr_11_rep2	Apr_13_rep1	Apr_13_rep2	Apr_19_rep1	Apr_19_rep2	Apr_24_rep1	Apr_24_rep2	Apr_27_rep1	Apr_27_rep2	Apr_29_rep1	Apr_29_rep2	May_02_rep1	May_02_rep2	May_04_rep1	May_04_rep2	May_07_rep1	May_07_rep2	May_09_rep1	May_09_rep2	May_11_rep1	May_11_rep2	May_15_rep1	May_15_rep2	May_19_rep1	May_19_rep2	May_21_rep1	May_21_rep2	May_24_rep1	May_24_rep2	May_27_rep1	May_27_rep2	May_29_rep1	May_29_rep2	Jun_01_rep1	Jun_01_rep2	Jun_05_rep1	Jun_05_rep2	Jun_07_rep1	Jun_07_rep2	Jun_09_rep1	Jun_09_rep2	Jun_11_rep1	Jun_11_rep2	Jun_15_rep1	Jun_19_rep1	Jun_19_rep2	Jun_22_rep1	Jun_22_rep2	Jun_26_rep1	Jun_26_rep2	Jun_29_rep1	Jun_29_rep2	Jul_03_rep1	Jul_03_rep2	Jul_05_rep1	Jul_05_rep2	Jul_09_rep1	Jul_12_rep1	Jul_12_rep2	Jul_16_rep1	Jul_16_rep2	Jul_19_rep1	Jul_24_rep1	Jul_24_rep2	Jul_27_rep1	Jul_27_rep2	Jul_30_rep1	Jul_30_rep2	Aug_06_rep1	Aug_06_rep2	Aug_09_rep1	Aug_09_rep2	Aug_13_rep1	Aug_13_rep2	Aug_16_rep1	Aug_16_rep2	Aug_20_rep1	Aug_20_rep2	Aug_23_rep1	Aug_23_rep2	Aug_29_rep1	Aug_29_rep2	Aug_31_rep1	Aug_31_rep2	Sep_04_rep1	Sep_04_rep2	Sep_07_rep1	Sep_07_rep2	Sep_12_rep1	Sep_12_rep2	Sep_14_rep1	Sep_14_rep2	Sep_17_rep1	Sep_17_rep2	Sep_20_rep1	Sep_20_rep2	Sep_24_rep1	Sep_24_rep2	Sep_28_rep1	Sep_28_rep2	Oct_01_rep1	Oct_01_rep2	Oct_03_rep1	Oct_03_rep2	Oct_08_rep1	Oct_08_rep2	Oct_10_rep1	Oct_10_rep2	level_0																																																																																																																																																																																																																																
31	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82	121	43	30	35	22	132	49	44	37	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	141	227	0	0	0	0	0	0	0	0	0	51	3	0	23	15	9	0	0	0	0	0	0	7	0	2	0	60	106	0	14	18	28	37	53	95	45	19	0	112	54	0	11	0	65	43	160	142	131	4	0	Eukaryota;Alveolata;Ciliophora;CONThreeP;CONThreeP_X;Urotrichidae;Urotricha																																																																																																																																																																																																																																
18	0	0	0	4	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	21	0	3	0	3	0	0	0	10	0	9	36	0	34	5	0	0	153	0	0	58	74	488	101	0	140	38	0	42	247	225	0	0	172	0	0	0	0	0	0	69	0	0	0	0	0	17	47	9	18	0	0	0	7	0	0	24	11	13	66	0	0	0	0	0	0	35	14	0	0	0	0	0	0	0	0	0	0	0	52	21	0	Eukaryota;Alveolata;Ciliophora;__;__;__;__																																																																																																																																																																																																																																
439	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	130	172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1264	327	100	0	0	0	0	19	0	0	0	0	4	0	14	9	0	0	0	70	0	0	35	0	0	0	0	0	0	12	0	0	0	6	0	0	0	0	8	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota;Opisthokonta;Metazoa;Annelida;Annelida_X;Annelida_XX;__																																																																																																																																																																																																																																
643	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81	45	25	0	0	0	0	0	49	404	712	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	130	111	0	0	0	11	0	0	0	0	191	209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota;Stramenopiles;Ochrophyta;Chrysophyceae;Chrysophyceae_X;Chrysophyceae_Clade-F;__																																																																																																																																																																																																																																
269	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	13	22	56	65	53	38	52	12	44	39	34	28	79	0	0	62	17	21	17	86	67	158	209	158	0	0	6	12	0	5	0	16	35	0	0	7	18	16	4	7	19	10	41	31	0	13	29	0	0	17	0	14	43	8	0	12	0	0	0	0	16	26	33	61	32	0	8	64	60	17	34	41	Eukaryota;Archaeplastida;Chlorophyta;Prasino-Clade-V;Pseudoscourfieldiales;Pycnococcaceae;__																																																																																																																																																																																																																																
39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	0	0	262	150	364	47	44	67	144	7	110	182	0	101	221	61	0	0	0	88	0	0	0	12	0	0	0	15	0	0	0	0	0	0	Eukaryota;Alveolata;Ciliophora;Oligohymenophorea;OLIGO8;OLIGO8_X;OLIGO8_XX																																																																																																																																																																																																																																
710	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	20	0	30	13	9	41	123	238	90	112	607	26	0	10	24	48	23	22	46	24	21	46	18	29	31	64	59	14	9	13	51	0	0	0	0	14	12	40	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota;Stramenopiles;Stramenopiles_X;MAST;MAST-12;__;__																																																																																																																																																																																																																																
232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	9	6	46	30	217	252	80	60	23	8	56	73	42	0	0	6	0	5	41	55	105	132	8	0	0	0	0	6	0	0	3	18	20	0	0	0	0	3	0	0	0	0	8	0	0	0	0	0	0	109	127	0	5	0	0	0	0	0	0	26	0	26	88	47	64	69	81	4	0	0	0	Eukaryota;Apusozoa;Hilomonadea;Planomonadida;Planomonadidae;Planomonadidae_Group-1;Planomonadidae_Group-1_X																																																																																																																																																																																																																																
185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	84	48	15	26	41	41	0	0	51	55	147	58	22	39	0	0	3	0	0	0	0	7	4	0	30	0	200	148	193	167	404	61	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota;Alveolata;Dinoflagellata;Dinophyceae;Suessiales;Suessiaceae;__																																																																																																																																																																																																																																
600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	11	30	13	21	0	188	113	98	149	165	120	35	43	131	111	67	64	37	54	19	3	7	0	10	0	0	0	10	9	35	24	29	12	0	0	50	77	0	0	0	0	0	0	0	0	0	0	0	0	91	0	0	0	0	0	0	0	0	0	0	0	0	4	0	33	0	17	0	11	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta_X;Polar-centric-Mediophyceae;Thalassiosira																																																																																																																																																																																																																																
545	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	2	5	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	9	11	9	0	5	13	20	12	78	17	10	30	51	171	0	0	0	11	119	43	21	54	12	321	32	8	0	0	0	0	0	0	7	28	0	0	0	0	0	0	301	373	41	40	6	7	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	Eukaryota;Rhizaria;Cercozoa;Filosa-Imbricatea;Marimonadida;Marimonadida_X;Marimonadida_XX																																																																																																																																																																																																																																
235	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	5	14	35	21	17	67	58	45	65	166	48	42	50	84	84	138	126	92	168	19	19	10	8	6	15	9	11	8	28	26	19	19	19	0	3	0	0	2	0	0	0	0	9	14	28	46	48	57	108	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota;Archaeplastida;__;__;__;__;__																																																																																																																																																																																																																																
718	0	0	0	0	0	0	0	0	0	0	0	5	369	714	321	294	91	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota;Stramenopiles;Stramenopiles_X;MAST;MAST-2;MAST-2D;MAST-2D_X																																																																																																																																																																																																																																
171	0	0	0	0	0	0	0	0	0	0	10	8	16	25	0	0	122	22	0	29	20	50	12	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	18	0	0	0	17	0	0	0	0	0	3	124	0	0	0	22	50	18	0	0	14	0	57	0	522	15	0	88	33	0	0	13	0	0	3	0	0	73	36	92	33	26	10	15	5	7	28	28	0	25	50	0	16	12	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota;Alveolata;Dinoflagellata;Dinophyceae;Peridiniales;Kryptoperidiniaceae;Durinskia																																																																																																																																																																																																																																
378	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	66	346	231	83	163	223	113	344	12	22	0	0	0	0	0	0	0	0	0	0	0	112	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota;Opisthokonta;Choanoflagellida;Choanoflagellatea;Acanthoecida;Stephanoecidae_Group_H;__																																																																																																																																																																																																																																
26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	162	0	0	4	0	0	502	0	0	8	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	11	0	0	0	0	0	58	77	8	6	88	62	135	5	7	11	11	0	89	186	0	17	133	33	0	0	0	112	0	0	0	5	0	0	0	0	0	0	0	0	0	0	Eukaryota;Alveolata;Ciliophora;CONTH_3;CONTH_3_X;CONTH_3_XX;CONTH_3_XXX																																																																																																																																																																																																																																
121	0	68	31	0	0	160	352	254	202	85	272	180	0	0	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	36	10	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota;Alveolata;Ciliophora;Spirotrichea;Strombidiida;Strombidiidae_R;__																																																																																																																																																																																																																																
475	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	28	12	0	12	7	0	0	0	34	4	531	548	0	10	224	132	16	22	0	5	0	0	0	0	0	0	9	16	6	8	0	0	0	8	0	0	0	15	14	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	Eukaryota;Opisthokonta;Metazoa;Craniata;Craniata_X;Teleostei;__																																																																																																																																																																																																																																
374	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	26	19	180	530	694	0	0	45	0	0	0	0	0	0	0	0	118	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota;Opisthokonta;Choanoflagellida;Choanoflagellatea;Acanthoecida;Stephanoecidae_Group_D;__																																																																																																																																																																																																																																
250	0	0	93	61	12	66	209	125	33	53	35	39	59	105	49	78	0	35	54	83	24	0	46	61	37	62	20	12	0	27	22	33	0	0	21	42	0	0	4	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota;Archaeplastida;Chlorophyta;Mamiellophyceae;Dolichomastigales;Crustomastigaceae;__																																																																																																																																																																																																																																
484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	201	58	15	0	11	11	0	0	30	39	101	8	84	591	0	427	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota;Opisthokonta;Metazoa;Mollusca;Bivalvia;Ostreoida;Crassostrea																																																																																																																																																																																																																																
510	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	5	4	0	2	0	0	0	0	0	2	4	0	0	0	0	0	5	2	0	0	0	0	0	0	0	0	0	0	0	12	0	0	9	0	0	2	23	5	8	0	7	8	14	0	2	0	0	0	0	0	963	0	18	0	19	139	60	24	134	0	26	18	15	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	Eukaryota;Rhizaria;Cercozoa;__;__;__;__																																																																																																																																																																																																																																
635	0	0	0	0	0	0	57	30	15	34	30	48	0	0	31	35	0	0	0	0	0	0	0	0	0	0	0	0	277	113	0	0	0	3	95	0	0	0	10	5	0	0	0	0	0	0	0	0	0	0	0	27	0	5	0	29	0	19	0	0	0	0	0	0	34	0	0	0	0	0	0	2	0	0	0	22	0	0	0	0	0	5	0	0	4	6	16	8	24	58	0	40	65	140	227	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	Eukaryota;Stramenopiles;Ochrophyta;Chrysophyceae;Chrysophyceae_X;Chrysophyceae_Clade-C;__																																																																																																																																																																																																																																
452	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1083	0	0	430	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota;Opisthokonta;Metazoa;Arthropoda;Crustacea;Branchiopoda;__																																																																																																																																																																																																																																
319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	58	40	1241	0	0	0	0	0	0	0	0	0	0	0	0	10	0	39	19	0	9	20	0	5	20	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	Eukaryota;Hacrobia;Centroheliozoa;Centroheliozoa_X;Microhelida;Microhelida_X;Microhelida_XX																																																																																																																																																																																																																																
82	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	9	0	0	0	2	0	0	0	0	0	0	0	0	21	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86	0	0	23	454	192	0	0	20	22	0	219	163	0	0	101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota;Alveolata;Ciliophora;Plagiopylea;Plagiopylea_X;Plagiopylidae;Plagiopylidae_X																																																																																																																																																																																																																																
617	0	6	0	0	0	0	33	0	0	0	0	0	13	16	0	22	45	12	17	48	14	0	37	49	10	0	9	0	10	20	21	7	0	15	9	38	0	17	0	10	0	0	14	17	13	33	9	0	18	18	42	0	0	0	0	0	24	34	77	0	0	0	48	50	50	58	136	9	0	0	0	8	0	0	0	14	0	8	10	0	0	0	0	0	0	17	0	0	6	13	0	34	39	45	49	41	14	0	0	2	0	0	0	21	0	0	0	0	0	8	0	0	4	0	0	Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta_X;Raphid-pennate;Navicula																																																																																																																																																																																																																																
430	0	0	2	0	0	0	9	0	0	0	17	8	14	53	9	23	19	22	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	5	0	0	22	17	62	96	80	43	152	217	97	118	48	0	123	71	44	0	25	12	5	18	2	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota;Opisthokonta;Mesomycetozoa;Ichthyosporea;Ichthyosphonida;Abeoformidae_Group_MAIP_2;Abeoformidae_Group_MAIP_2_X																																																																																																																																																																																																																																
365	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	5	16	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	28	11	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	6	777	413	13	37	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota;Hacrobia;Telonemia;Telonemia_X;Telonemia_XX;Telonemia-Group-2;Telonemia-Group-2_X																																																																																																																																																																																																																																
2	0	4	5	0	0	3	0	0	2	0	0	0	0	0	0	0	0	4	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	40	6	2	13	714	11	0	0	41	0	0	8	0	0	0	0	0	0	18	110	44	60	113	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	3	0	0	0	0	0	Eukaryota;Alveolata;__;__;__;__;__																																																																																																																																																																																																																																
444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	19	8	0	0	6	0	0	0	0	0	0	0	33	43	5	0	0	0	0	0	0	6	7	7	23	22	57	76	41	22	86	6	0	128	100	0	0	0	0	0	451	37	34	24	16	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	Eukaryota;Opisthokonta;Metazoa;Annelida;Annelida_X;Annelida_XX;Pectinaria																																																																																																																																																																																																																																
570	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	6	0	69	177	0	0	0	0	72	25	31	186	68	53	44	0	114	57	32	295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota;Rhizaria;Cercozoa;Filosa-Thecofilosea;Ebriida;Ebriida_X;Ebriida_XX																																																																																																																																																																																																																																
630	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	14	13	0	0	10	0	10	68	56	53	66	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	33	19	32	70	44	0	80	55	0	19	0	0	0	0	0	0	0	0	135	198	186	0	11	15	0	4	0	7	34	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	Eukaryota;Stramenopiles;Ochrophyta;Chrysophyceae;Chrysophyceae_X;__;__																																																																																																																																																																																																																																
679	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	123	64	15	49	0	50	114	121	354	0	66	84	0	43	0	30	0	11	30	23	19	38	0	0	2	0	0	0	0	0	0	0	0	0	Eukaryota;Stramenopiles;Stramenopiles_X;Bicoecea;Anoecales;Cafeteriaceae;Cafeteria																																																																																																																																																																																																																																
183	0	0	0	0	0	59	134	21	31	27	10	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	97	8	87	114	228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	70	107	0	164	22	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota;Alveolata;Dinoflagellata;Dinophyceae;Prorocentrales;Prorocentraceae;Prorocentrum																																																																																																																																																																																																																																
139	0	0	0	31	0	117	82	0	0	84	0	0	0	0	0	19	0	0	0	0	0	0	16	0	0	0	11	0	0	0	10	13	36	13	130	327	8	0	0	0	0	0	0	0	0	0	0	0	14	27	0	7	0	10	46	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	81	157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota;Alveolata;Dinoflagellata;Dinophyceae;Dinophyceae_X;Dinophyceae_XX;Dinophyceae_XXX																																																																																																																																																																																																																																
700	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	7	0	0	10	5	0	0	22	0	0	14	4	5	89	30	45	18	0	248	24	23	41	111	67	35	7	10	16	63	0	14	42	32	50	37	53	26	50	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota;Stramenopiles;Stramenopiles_X;Labyrinthulea;Thraustochytriales;Thraustochytriaceae;Labyrinthuloides																																																																																																																																																																																																																																
